symbol_index,file_offset_hex,code_dec,code_bin,bit_length
732,0x05ab9c,6993,01101101010001,14
733,0x05aba4,6994,01101101010010,14
734,0x05abac,6995,01101101010011,14
735,0x05abb4,6996,01101101010100,14
736,0x05abbc,6997,01101101010101,14
737,0x05abc4,6998,01101101010110,14
738,0x05abcc,6999,01101101010111,14
739,0x05abd4,7000,01101101011000,14
740,0x05abdc,7001,01101101011001,14
741,0x05abe4,8242,10000000110010,14
742,0x05abec,8243,10000000110011,14
743,0x05abf4,8244,10000000110100,14
744,0x05abfc,8245,10000000110101,14
745,0x05ac04,8246,10000000110110,14
746,0x05ac0c,8247,10000000110111,14
747,0x05ac14,8248,10000000111000,14
748,0x05ac1c,8249,10000000111001,14
749,0x05ac24,8250,10000000111010,14
750,0x05ac2c,8251,10000000111011,14
751,0x05ac34,8252,10000000111100,14
752,0x05ac3c,8253,10000000111101,14
753,0x05ac44,8254,10000000111110,14
754,0x05ac4c,8255,10000000111111,14
755,0x05ac54,8256,10000001000000,14
756,0x05ac5c,8257,10000001000001,14
757,0x05ac64,8258,10000001000010,14
758,0x05ac6c,8259,10000001000011,14
759,0x05ac74,8378,10000010111010,14
760,0x05ac7c,8379,10000010111011,14
761,0x05ac84,8396,10000011001100,14
762,0x05ac8c,8397,10000011001101,14
763,0x05ac94,8398,10000011001110,14
764,0x05ac9c,8399,10000011001111,14
765,0x05aca4,8416,10000011100000,14
766,0x05acac,8417,10000011100001,14
767,0x05acb4,8418,10000011100010,14
768,0x05acbc,8419,10000011100011,14
769,0x05acc4,8420,10000011100100,14
770,0x05accc,8421,10000011100101,14
771,0x05acd4,8422,10000011100110,14
772,0x05acdc,8423,10000011100111,14
773,0x05ace4,8618,10000110101010,14
774,0x05acec,8619,10000110101011,14
775,0x05acf4,8640,10000111000000,14
776,0x05acfc,8641,10000111000001,14
777,0x05ad04,8642,10000111000010,14
778,0x05ad0c,8643,10000111000011,14
779,0x05ad14,8644,10000111000100,14
780,0x05ad1c,8645,10000111000101,14
781,0x05ad24,8646,10000111000110,14
782,0x05ad2c,8647,10000111000111,14
783,0x05ad34,8648,10000111001000,14
784,0x05ad3c,8649,10000111001001,14
785,0x05ad44,8650,10000111001010,14
786,0x05ad4c,8651,10000111001011,14
787,0x05ad54,8652,10000111001100,14
788,0x05ad5c,8653,10000111001101,14
789,0x05ad64,8654,10000111001110,14
790,0x05ad6c,8655,10000111001111,14
791,0x05ad74,8656,10000111010000,14
792,0x05ad7c,8657,10000111010001,14
793,0x05ad84,8658,10000111010010,14
794,0x05ad8c,8659,10000111010011,14
795,0x05ad94,10388,10100010010100,14
796,0x05ad9c,10389,10100010010101,14
797,0x05ada4,10390,10100010010110,14
798,0x05adac,10391,10100010010111,14
799,0x05adb4,10392,10100010011000,14
800,0x05adbc,10393,10100010011001,14
801,0x05adc4,10394,10100010011010,14
802,0x05adcc,10395,10100010011011,14
803,0x05add4,10396,10100010011100,14
804,0x05addc,10397,10100010011101,14
805,0x05ade4,10398,10100010011110,14
806,0x05adec,10399,10100010011111,14
807,0x05adf4,10432,10100011000000,14
808,0x05adfc,10433,10100011000001,14
809,0x05ae04,10434,10100011000010,14
810,0x05ae0c,10435,10100011000011,14
811,0x05ae14,10436,10100011000100,14
812,0x05ae1c,10437,10100011000101,14
813,0x05ae24,10438,10100011000110,14
814,0x05ae2c,10439,10100011000111,14
815,0x05ae34,10440,10100011001000,14
816,0x05ae3c,10441,10100011001001,14
817,0x05ae44,10442,10100011001010,14
818,0x05ae4c,10443,10100011001011,14
819,0x05ae54,10544,10100100110000,14
820,0x05ae5c,10545,10100100110001,14
821,0x05ae64,10546,10100100110010,14
822,0x05ae6c,10547,10100100110011,14
823,0x05ae74,10548,10100100110100,14
824,0x05ae7c,10549,10100100110101,14
825,0x05ae84,10550,10100100110110,14
826,0x05ae8c,10551,10100100110111,14
827,0x05ae94,10552,10100100111000,14
828,0x05ae9c,10553,10100100111001,14
829,0x05aea4,10554,10100100111010,14
830,0x05aeac,10555,10100100111011,14
831,0x05aeb4,10556,10100100111100,14
832,0x05aebc,10557,10100100111101,14
833,0x05aec4,10558,10100100111110,14
834,0x05aecc,10559,10100100111111,14
835,0x05aed4,10592,10100101100000,14
836,0x05aedc,10593,10100101100001,14
837,0x05aee4,10594,10100101100010,14
838,0x05aeec,10595,10100101100011,14
839,0x05aef4,10596,10100101100100,14
840,0x05aefc,10597,10100101100101,14
841,0x05af04,10598,10100101100110,14
842,0x05af0c,10599,10100101100111,14
843,0x05af14,10600,10100101101000,14
844,0x05af1c,10601,10100101101001,14
845,0x05af24,10602,10100101101010,14
846,0x05af2c,10603,10100101101011,14
847,0x05af34,10816,10101001000000,14
848,0x05af3c,10817,10101001000001,14
849,0x05af44,10818,10101001000010,14
850,0x05af4c,10819,10101001000011,14
851,0x05af54,10820,10101001000100,14
852,0x05af5c,10821,10101001000101,14
853,0x05af64,10822,10101001000110,14
854,0x05af6c,10823,10101001000111,14
855,0x05af74,10824,10101001001000,14
856,0x05af7c,10825,10101001001001,14
857,0x05af84,10826,10101001001010,14
858,0x05af8c,10827,10101001001011,14
859,0x05af94,10828,10101001001100,14
860,0x05af9c,10829,10101001001101,14
861,0x05afa4,10830,10101001001110,14
862,0x05afac,10831,10101001001111,14
863,0x05afb4,10832,10101001010000,14
864,0x05afbc,10833,10101001010001,14
865,0x05afc4,10834,10101001010010,14
866,0x05afcc,10835,10101001010011,14
867,0x05afd4,10982,10101011100110,14
868,0x05afdc,10983,10101011100111,14
869,0x05afe4,11044,10101100100100,14
870,0x05afec,11045,10101100100101,14
871,0x05aff4,11046,10101100100110,14
872,0x05affc,11047,10101100100111,14
873,0x05b004,11048,10101100101000,14
874,0x05b00c,11049,10101100101001,14
875,0x05b014,11050,10101100101010,14
876,0x05b01c,11051,10101100101011,14
877,0x05b024,11052,10101100101100,14
878,0x05b02c,11053,10101100101101,14
879,0x05b034,11054,10101100101110,14
880,0x05b03c,11055,10101100101111,14
881,0x05b044,11056,10101100110000,14
882,0x05b04c,11057,10101100110001,14
883,0x05b054,11058,10101100110010,14
884,0x05b05c,11059,10101100110011,14
885,0x05b064,11098,10101101011010,14
886,0x05b06c,11099,10101101011011,14
887,0x05b074,12308,11000000010100,14
888,0x05b07c,12309,11000000010101,14
889,0x05b084,12310,11000000010110,14
890,0x05b08c,12311,11000000010111,14
891,0x05b094,12320,11000000100000,14
892,0x05b09c,12321,11000000100001,14
893,0x05b0a4,12322,11000000100010,14
894,0x05b0ac,12323,11000000100011,14
895,0x05b0b4,12324,11000000100100,14
896,0x05b0bc,12325,11000000100101,14
897,0x05b0c4,12326,11000000100110,14
898,0x05b0cc,12327,11000000100111,14
899,0x05b0d4,12328,11000000101000,14
900,0x05b0dc,12329,11000000101001,14
901,0x05b0e4,12330,11000000101010,14
902,0x05b0ec,12331,11000000101011,14
903,0x05b0f4,12332,11000000101100,14
904,0x05b0fc,12333,11000000101101,14
905,0x05b104,12334,11000000101110,14
906,0x05b10c,12335,11000000101111,14
907,0x05b114,12336,11000000110000,14
908,0x05b11c,12337,11000000110001,14
909,0x05b124,12338,11000000110010,14
910,0x05b12c,12339,11000000110011,14
911,0x05b134,12340,11000000110100,14
912,0x05b13c,12341,11000000110101,14
913,0x05b144,12342,11000000110110,14
914,0x05b14c,12343,11000000110111,14
915,0x05b154,12344,11000000111000,14
916,0x05b15c,12345,11000000111001,14
917,0x05b164,12480,11000011000000,14
918,0x05b16c,12481,11000011000001,14
919,0x05b174,12510,11000011011110,14
920,0x05b17c,12511,11000011011111,14
921,0x05b184,12824,11001000011000,14
922,0x05b18c,12825,11001000011001,14
923,0x05b194,12826,11001000011010,14
924,0x05b19c,12827,11001000011011,14
925,0x05b1a4,12828,11001000011100,14
926,0x05b1ac,12829,11001000011101,14
927,0x05b1b4,12830,11001000011110,14
928,0x05b1bc,12831,11001000011111,14
929,0x05b1c4,12832,11001000100000,14
930,0x05b1cc,12833,11001000100001,14
931,0x05b1d4,12834,11001000100010,14
932,0x05b1dc,12835,11001000100011,14
933,0x05b1e4,12836,11001000100100,14
934,0x05b1ec,12837,11001000100101,14
935,0x05b1f4,12838,11001000100110,14
936,0x05b1fc,12839,11001000100111,14
937,0x05b204,12840,11001000101000,14
938,0x05b20c,12841,11001000101001,14
939,0x05b214,12842,11001000101010,14
940,0x05b21c,12843,11001000101011,14
941,0x05b224,12844,11001000101100,14
942,0x05b22c,12845,11001000101101,14
943,0x05b234,12846,11001000101110,14
944,0x05b23c,12847,11001000101111,14
945,0x05b244,12848,11001000110000,14
946,0x05b24c,12849,11001000110001,14
947,0x05b254,12850,11001000110010,14
948,0x05b25c,12851,11001000110011,14
949,0x05b264,12852,11001000110100,14
950,0x05b26c,12853,11001000110101,14
951,0x05b274,13176,11001101111000,14
952,0x05b27c,13177,11001101111001,14
953,0x05b284,13178,11001101111010,14
954,0x05b28c,13179,11001101111011,14
955,0x05b294,13180,11001101111100,14
956,0x05b29c,13181,11001101111101,14
957,0x05b2a4,13182,11001101111110,14
958,0x05b2ac,13183,11001101111111,14
959,0x05b2b4,13248,11001111000000,14
960,0x05b2bc,13249,11001111000001,14
961,0x05b2c4,13250,11001111000010,14
962,0x05b2cc,13251,11001111000011,14
963,0x05b2d4,13252,11001111000100,14
964,0x05b2dc,13253,11001111000101,14
965,0x05b2e4,13254,11001111000110,14
966,0x05b2ec,13255,11001111000111,14
967,0x05b2f4,13256,11001111001000,14
968,0x05b2fc,13257,11001111001001,14
969,0x05b304,13258,11001111001010,14
970,0x05b30c,13259,11001111001011,14
971,0x05b314,13260,11001111001100,14
972,0x05b31c,13261,11001111001101,14
973,0x05b324,13262,11001111001110,14
974,0x05b32c,13263,11001111001111,14
975,0x05b334,13264,11001111010000,14
976,0x05b33c,13265,11001111010001,14
977,0x05b344,13266,11001111010010,14
978,0x05b34c,13267,11001111010011,14
979,0x05b354,13268,11001111010100,14
980,0x05b35c,13269,11001111010101,14
981,0x05b364,13270,11001111010110,14
982,0x05b36c,13271,11001111010111,14
983,0x05b374,13272,11001111011000,14
984,0x05b37c,13273,11001111011001,14
985,0x05b384,14086,11011100000110,14
986,0x05b38c,14087,11011100000111,14
987,0x05b394,14128,11011100110000,14
988,0x05b39c,14129,11011100110001,14
989,0x05b3a4,14130,11011100110010,14
990,0x05b3ac,14131,11011100110011,14
991,0x05b3b4,14132,11011100110100,14
992,0x05b3bc,14133,11011100110101,14
993,0x05b3c4,14134,11011100110110,14
994,0x05b3cc,14135,11011100110111,14
995,0x05b3d4,14136,11011100111000,14
996,0x05b3dc,14137,11011100111001,14
997,0x05b3e4,14138,11011100111010,14
998,0x05b3ec,14139,11011100111011,14
999,0x05b3f4,14140,11011100111100,14
1000,0x05b3fc,14141,11011100111101,14
1001,0x05b404,14142,11011100111110,14
1002,0x05b40c,14143,11011100111111,14
1003,0x05b414,14144,11011101000000,14
1004,0x05b41c,14145,11011101000001,14
1005,0x05b424,14146,11011101000010,14
1006,0x05b42c,14147,11011101000011,14
1007,0x05b434,14148,11011101000100,14
1008,0x05b43c,14149,11011101000101,14
1009,0x05b444,14150,11011101000110,14
1010,0x05b44c,14151,11011101000111,14
1011,0x05b454,14152,11011101001000,14
1012,0x05b45c,14153,11011101001001,14
1013,0x05b464,14154,11011101001010,14
1014,0x05b46c,14155,11011101001011,14
1015,0x05b474,14156,11011101001100,14
1016,0x05b47c,14157,11011101001101,14
1017,0x05b484,14158,11011101001110,14
1018,0x05b48c,14159,11011101001111,14
1019,0x05b494,15156,11101100110100,14
1020,0x05b49c,15157,11101100110101,14
1021,0x05b4a4,15158,11101100110110,14
1022,0x05b4ac,15159,11101100110111,14
1023,0x05b4b4,15336,11101111101000,14
1024,0x05b4bc,15337,11101111101001,14
1025,0x05b4c4,15338,11101111101010,14
1026,0x05b4cc,15339,11101111101011,14
1027,0x05b4d4,15340,11101111101100,14
1028,0x05b4dc,15341,11101111101101,14
1029,0x05b4e4,15342,11101111101110,14
1030,0x05b4ec,15343,11101111101111,14
1031,0x05b4f4,15344,11101111110000,14
1032,0x05b4fc,15345,11101111110001,14
1033,0x05b504,15346,11101111110010,14
1034,0x05b50c,15347,11101111110011,14
1035,0x05b514,15348,11101111110100,14
1036,0x05b51c,15349,11101111110101,14
1037,0x05b524,15350,11101111110110,14
1038,0x05b52c,15351,11101111110111,14
1039,0x05b534,15352,11101111111000,14
1040,0x05b53c,15353,11101111111001,14
1041,0x05b544,15354,11101111111010,14
1042,0x05b54c,15355,11101111111011,14
1043,0x05b554,15356,11101111111100,14
1044,0x05b55c,15357,11101111111101,14
1045,0x05b564,15358,11101111111110,14
1046,0x05b56c,15359,11101111111111,14
1047,0x05b574,8192,010000000000000,15
1048,0x05b57c,8193,010000000000001,15
1049,0x05b584,8194,010000000000010,15
1050,0x05b58c,8195,010000000000011,15
1051,0x05b594,8196,010000000000100,15
1052,0x05b59c,8197,010000000000101,15
1053,0x05b5a4,8198,010000000000110,15
1054,0x05b5ac,8199,010000000000111,15
1055,0x05b5b4,8200,010000000001000,15
1056,0x05b5bc,8201,010000000001001,15
1057,0x05b5c4,8202,010000000001010,15
1058,0x05b5cc,8203,010000000001011,15
1059,0x05b5d4,8204,010000000001100,15
1060,0x05b5dc,8205,010000000001101,15
1061,0x05b5e4,8238,010000000101110,15
1062,0x05b5ec,8239,010000000101111,15
1063,0x05b5f4,8578,010000110000010,15
1064,0x05b5fc,8579,010000110000011,15
1065,0x05b604,8628,010000110110100,15
1066,0x05b60c,8629,010000110110101,15
1067,0x05b614,8630,010000110110110,15
1068,0x05b61c,8631,010000110110111,15
1069,0x05b624,8632,010000110111000,15
1070,0x05b62c,8633,010000110111001,15
1071,0x05b634,8634,010000110111010,15
1072,0x05b63c,8635,010000110111011,15
1073,0x05b644,8636,010000110111100,15
1074,0x05b64c,8637,010000110111101,15
1075,0x05b654,8638,010000110111110,15
1076,0x05b65c,8639,010000110111111,15
1077,0x05b664,9312,010010001100000,15
1078,0x05b66c,9313,010010001100001,15
1079,0x05b674,9314,010010001100010,15
1080,0x05b67c,9315,010010001100011,15
1081,0x05b684,9316,010010001100100,15
1082,0x05b68c,9317,010010001100101,15
1083,0x05b694,9318,010010001100110,15
1084,0x05b69c,9319,010010001100111,15
1085,0x05b6a4,9320,010010001101000,15
1086,0x05b6ac,9321,010010001101001,15
1087,0x05b6b4,9322,010010001101010,15
1088,0x05b6bc,9323,010010001101011,15
1089,0x05b6c4,9324,010010001101100,15
1090,0x05b6cc,9325,010010001101101,15
1091,0x05b6d4,9326,010010001101110,15
1092,0x05b6dc,9327,010010001101111,15
1093,0x05b6e4,9328,010010001110000,15
1094,0x05b6ec,9329,010010001110001,15
1095,0x05b6f4,9330,010010001110010,15
1096,0x05b6fc,9331,010010001110011,15
1097,0x05b704,9890,010011010100010,15
1098,0x05b70c,9891,010011010100011,15
1099,0x05b714,11,1011,4
